"Barcode", "Price", "Catalog", "Detail", "NewPrice", "OldPrice"
"095188011283", "200", "Unknown", "", "", ""
"043000953501", "255", "Unknown", "", "", ""
"041800207503", "375", "Unknown", "", "", ""
"041800201648", "250", "Unknown", "", "", ""
"041800273508", "250", "Unknown", "", "", ""
"041800200986", "250", "Unknown", "", "", ""
"043152015317", "450", "Chemical cleaning", "", "", ""
"035000531254", "300", "Chemical cleaning", "", "", ""
"035000531001", "300", "Chemical cleaning", "", "", ""
"035000530813", "300", "Chemical cleaning", "", "", ""
"786162010001", "125", "Water", "", "", ""
"786162110008", "125", "Water", "", "", ""
"786162150004", "125", "Water", "", "", ""
"786162080004", "125", "Water", "", "", ""
"025000034824", "100", "Water", "", "", ""
"025000034763", "100", "Water", "", "", ""
"016571910303", "100", "Water", "", "", ""
"016571950842", "075", "Water", "", "", ""
"070925008108", "075", "Water", "", "", ""
"070925008139", "075", "Water", "", "", ""
"070925008115", "075", "Water", "", "", ""
"070026350243", "100", "Water", "", "", ""
"072891701748", "100", "Water", "", "", ""
"075140006007", "065", "Water", "", "", ""
"786162001511", "150", "Water", "", "", ""
"786162338006", "100", "Water", "", "", ""
"027541009644", "200", "Water", "", "", ""
"049000028706", "350", "Water", "", "", ""
"072891704602", "075", "Water", "", "", ""
"049000026566", "100", "Water", "", "", ""
"027541009293", "295", "Water", "", "", ""
"012000504044", "500", "Water", "", "", ""
"032251146923", "750", "Baby", "", "", ""
"032251146930", "750", "Baby", "", "", ""
"036000167924", "600", "Baby", "", "", ""
"036000318166", "600", "Baby", "", "", ""
"032251146954", "465", "Baby", "", "", ""
"032251146947", "465", "Baby", "", "", ""
"036000318111", "250", "Baby", "", "", ""
"036000167900", "250", "Baby", "", "", ""
"032255546972", "200", "Baby", "", "", ""
"032251146961", "200", "Baby", "", "", ""
"032251144134", "300", "Baby", "", "", ""
"036000318036", "200", "Baby", "", "", ""
"032251148682", "200", "Baby", "", "", ""
"032251148132", "200", "Baby", "", "", ""
"032251147005", "200", "Baby", "", "", ""
"01223305", "160", "Soft drinks", "", "", ""
"01274600", "160", "Soft drinks", "", "", ""
"01223101", "160", "Soft drinks", "", "", ""
"01223004", "160", "Soft drinks", "", "", ""
"078000003376", "125", "Soft drinks", "", "", ""
"078000113464", "125", "Soft drinks", "", "", ""
"071817000217", "125", "Soft drinks", "", "", ""
"078000052466", "125", "Soft drinks", "", "", ""
"078000000344", "125", "Soft drinks", "", "", ""
"078000152463", "160", "Soft drinks", "", "", ""
"078000052466", "160", "Soft drinks", "", "", ""
"078000082463", "160", "Soft drinks", "", "", ""
"049000050172", "160", "Soft drinks", "", "", ""
"049000050158", "165", "Soft drinks", "", "", ""
"012000140938", "100", "Soft drinks", "", "", ""
"012000140921", "100", "Soft drinks", "", "", ""
"012000140945", "100", "Soft drinks", "", "", ""
"012000105425", "100", "Soft drinks", "", "", ""
"018000073368", "100", "Soft drinks", "", "", ""
"078000013566", "100", "Soft drinks", "", "", ""
"04241423", "100", "Soft drinks", "", "", ""
"04240521", "100", "Soft drinks", "", "", ""
"04263823", "100", "Soft drinks", "", "", ""
"04264026", "100", "Soft drinks", "", "", ""
"04263920", "100", "Soft drinks", "", "", ""
"04266024", "100", "Soft drinks", "", "", ""
"078000082395", "100", "Soft drinks", "", "", ""
"049000023190", "100", "Soft drinks", "", "", ""
"049000055399", "100", "Soft drinks", "", "", ""
"049000055375", "100", "Soft drinks", "", "", ""
"025000053818", "100", "Soft drinks", "", "", ""
"049000050271", "100", "Soft drinks", "", "", ""
"049000050264", "100", "Soft drinks", "", "", ""
"049000050257", "135", "Soft drinks", "", "", ""
"049000050158", "165", "Soft drinks", "", "", ""
"049000050110", "165", "Soft drinks", "", "", ""
"049000050141", "165", "Soft drinks", "", "", ""
"049000050103", "165", "Soft drinks", "", "", ""
"887661840516", "600", "Eyewear", "", "", ""
"024021815481", "600", "Eyewear", "", "", ""
"887661952899", "600", "Eyewear", "", "", ""
"887661840554", "600", "Eyewear", "", "", ""
"887661037756", "600", "Eyewear", "", "", ""
"024021790368", "600", "Eyewear", "", "", ""
"024021834314", "600", "Eyewear", "", "", ""
"024021817195", "600", "Eyewear", "", "", ""
"024021843026", "600", "Eyewear", "", "", ""
"887661840516", "600", "Eyewear", "", "", ""
"024021825015", "600", "Eyewear", "", "", ""
"024021815481", "600", "Eyewear", "", "", ""
"887661952820", "600", "Eyewear", "", "", ""
"887661952899", "600", "Eyewear", "", "", ""
"887661037770", "600", "Eyewear", "", "", ""
"887661037756", "600", "Eyewear", "", "", ""
"887661952967", "600", "Eyewear", "", "", ""
"024021834437", "600", "Eyewear", "", "", ""
"024021834314", "600", "Eyewear", "", "", ""
"887661840554", "600", "Eyewear", "", "", ""
"024021843026", "600", "Eyewear", "", "", ""
"024021790399", "600", "Eyewear", "", "", ""
"024021815504", "600", "Eyewear", "", "", ""
"024021815481", "600", "Eyewear", "", "", ""
"887661952837", "600", "Eyewear", "", "", ""
"024021825022", "600", "Eyewear", "", "", ""
"024021822069", "600", "Eyewear", "", "", ""
"887661037701", "600", "Eyewear", "", "", ""
"887661037787", "600", "Eyewear", "", "", ""
"887661840578", "600", "Eyewear", "", "", ""
"024021863277", "600", "Eyewear", "", "", ""
"024021835038", "600", "Eyewear", "", "", ""
"887661037671", "600", "Eyewear", "", "", ""
"024021825237", "600", "Eyewear", "", "", ""
"024021815504", "600", "Eyewear", "", "", ""
"024021817010", "600", "Eyewear", "", "", ""
"887661840578", "600", "Eyewear", "", "", ""
"887661952844", "600", "Eyewear", "", "", ""
"887661037794", "600", "Eyewear", "", "", ""
"887661037718", "600", "Eyewear", "", "", ""
"024021790375", "600", "Eyewear", "", "", ""
"024021815467", "600", "Eyewear", "", "", ""
"024021837292", "600", "Eyewear", "", "", ""
"887661840622", "600", "Eyewear", "", "", ""
"887661840578", "600", "Eyewear", "", "", ""
"024021846805", "600", "Eyewear", "", "", ""
"887661952998", "600", "Eyewear", "", "", ""
"887661840516", "600", "Eyewear", "", "", ""
"024021826029", "600", "Eyewear", "", "", ""
"887661952769", "600", "Eyewear", "", "", ""
"024021790412", "600", "Eyewear", "", "", ""
"024021817010", "600", "Eyewear", "", "", ""
"887661037725", "600", "Eyewear", "", "", ""
"887661037671", "600", "Eyewear", "", "", ""
"887661840646", "600", "Eyewear", "", "", ""
"887661953001", "600", "Eyewear", "", "", ""
"024021852783", "600", "Eyewear", "", "", ""
"024021817263", "600", "Eyewear", "", "", ""
"887661952936", "600", "Eyewear", "", "", ""
"887661952844", "600", "Eyewear", "", "", ""
"887661952936", "600", "Eyewear", "", "", ""
"887661037824", "600", "Eyewear", "", "", ""
"024021790368", "600", "Eyewear", "", "", ""
"887661037688", "600", "Eyewear", "", "", ""
"887661953001", "600", "Eyewear", "", "", ""
"024021834314", "600", "Eyewear", "", "", ""
"024021833010", "600", "Eyewear", "", "", ""
"887661840646", "600", "Eyewear", "", "", ""
"024021826630", "600", "Eyewear", "", "", ""
"024021838435", "600", "Eyewear", "", "", ""
"887661037831", "600", "Eyewear", "", "", ""
"887661744470", "600", "Eyewear", "", "", ""
"028000822057", "100", "Unknown", "", "", ""
"028000781675", "100", "Unknown", "", "", ""
"040000495963", "325", "Unknown", "", "", ""
"040000496021", "325", "Unknown", "", "", ""
"040000496045", "325", "Unknown", "", "", ""
"023100279909", "065", "pet food", "", "", ""
"015200300294", "450", "pet food", "", "", ""
"050000579631", "650", "pet food", "", "", ""
"050000295074", "650", "pet food", "", "", ""
"079100217045", "485", "pet food", "", "", ""
"050000427246", "100", "pet food", "", "", ""
"050000427543", "100", "pet food", "", "", ""
"079100531141", "080", "pet food", "", "", ""
"072562054449", "080", "pet food", "", "", ""
"829274006224", "600", "pet food", "", "", ""
"079100112357", "475", "pet food", "", "", ""
"011132135973", "075", "Dog treat", "", "", ""
"023100010045", "075", "Dog treat", "", "", ""
"023100019079", "075", "Dog treat", "", "", ""
"011132108403", "075", "Dog treat", "", "", ""
"011132136048", "075", "Dog treat", "", "", ""
"011132136062", "075", "Dog treat", "", "", ""
"023100113838", "075", "Dog treat", "", "", ""
"023100111162", "075", "Dog treat", "", "", ""
"011132125165", "075", "Dog treat", "", "", ""
"079100525416", "2.100", "Dog treat", "", "", ""
"079100503025", "2.100", "Dog treat", "", "", ""
"079100344178", "2.100", "Dog treat", "", "", ""
"050000290741", "475", "Dog treat", "", "", ""
"229000290765", "475", "Dog treat", "", "", ""
"050000351244", "060", "Dog treat", "", "", ""
"050000350544", "060", "Dog treat", "", "", ""
"081555774738", "150", "Cosmetic", "", "", ""
"081555774622", "150", "Cosmetic", "", "", ""
"081555774707", "150", "Cosmetic", "", "", ""
"081555774691", "150", "Cosmetic", "", "", ""
"081555774738", "150", "Cosmetic", "", "", ""
"081555774677", "150", "Cosmetic", "", "", ""
"081555774707", "150", "Cosmetic", "", "", ""
"081555774660", "150", "Cosmetic", "", "", ""
"081555774646", "150", "Cosmetic", "", "", ""
"081555774639", "150", "Cosmetic", "", "", ""
"081555774622", "150", "Cosmetic", "", "", ""
"081555788513", "150", "Cosmetic", "", "", ""
"081555789312", "150", "Cosmetic", "", "", ""
"081555788773", "150", "Cosmetic", "", "", ""
"081555788186", "150", "Cosmetic", "", "", ""
"731509605631", "150", "Cosmetic", "", "", ""
"731509605617", "150", "Cosmetic", "", "", ""
"731509605594", "150", "Cosmetic", "", "", ""
"731509605570", "150", "Cosmetic", "", "", ""
"731509605631", "150", "Cosmetic", "", "", ""
"021555764841", "150", "Cosmetic", "", "", ""
"081555764227", "150", "Cosmetic", "", "", ""
"081555764241", "150", "Cosmetic", "", "", ""
"081555764142", "150", "Cosmetic", "", "", ""
"081555744717", "150", "Cosmetic", "", "", ""
"430000660919", "250", "brooms and mops", "", "", ""
"046412103557", "100", "brooms and mops", "", "", ""
"076453506307", "200", "brooms and mops", "", "", ""
"076453506185", "200", "brooms and mops", "", "", ""
"076453506369", "200", "brooms and mops", "", "", ""
"071454068113", "100", "brooms and mops", "", "", ""
"011171288531", "100", "brooms and mops", "", "", ""
"011171288500", "100", "brooms and mops", "", "", ""
"642545470063", "100", "brooms and mops", "", "", ""
"011171287329", "100", "brooms and mops", "", "", ""
"430000376896", "175", "brooms and mops", "", "", ""
"430000376889", "150", "brooms and mops", "", "", ""
"642545470087", "165", "brooms and mops", "", "", ""
"051141956107", "250", "brooms and mops", "", "", ""
"051141956138", "425", "brooms and mops", "", "", ""
"051141355344", "200", "brooms and mops", "", "", ""
"051131974494", "375", "brooms and mops", "", "", ""
"051141255071", "100", "brooms and mops", "", "", ""
"053200072742", "200", "brooms and mops", "", "", ""
"051141984193", "275", "brooms and mops", "", "", ""
"021200417566", "350", "brooms and mops", "", "", ""
"051111029398", "250", "brooms and mops", "", "", ""
"021200001833", "150", "brooms and mops", "", "", ""
"021200520426", "250", "brooms and mops", "", "", ""
"021200520419", "450", "brooms and mops", "", "", ""
"051141916965", "100", "brooms and mops", "", "", ""
"076308728380", "250", "brooms and mops", "", "", ""
"051141373492", "275", "brooms and mops", "", "", ""
"051141373508", "450", "brooms and mops", "", "", ""
"021200000003", "150", "brooms and mops", "", "", ""
"051141354927", "250", "brooms and mops", "", "", ""
"051141354934", "425", "brooms and mops", "", "", ""
"076308729264", "300", "brooms and mops", "", "", ""
"011171377631", "150", "brooms and mops", "", "", ""
"011171375729", "150", "brooms and mops", "", "", ""
"011171378904", "150", "brooms and mops", "", "", ""
"051141254449", "135", "brooms and mops", "", "", ""
"051141924847", "135", "brooms and mops", "", "", ""
"051141366104", "295", "brooms and mops", "", "", ""
"021200572807", "295", "brooms and mops", "", "", ""
"051141912615", "225", "brooms and mops", "", "", ""
"047415280115", "100", "brooms and mops", "", "", ""
"075182056619", "200", "brooms and mops", "", "", ""
"011171259609", "140", "brooms and mops", "", "", ""
"011171259593", "140", "brooms and mops", "", "", ""
"011171259586", "140", "brooms and mops", "", "", ""
"076308729103", "300", "brooms and mops", "", "", ""
"053200024796", "300", "brooms and mops", "", "", ""
"051141369099", "300", "brooms and mops", "", "", ""
"051141913131", "365", "brooms and mops", "", "", ""
"021200978562", "650", "brooms and mops", "", "", ""
"044600307763", "425", "brooms and mops", "", "", ""
"060200030801", "395", "brooms and mops", "", "", ""
"020200129783", "175", "Cookies", "", "", ""
"020200130048", "175", "Cookies", "", "", ""
"029000019829", "375", "Nuts", "", "", ""
"029000072084", "375", "Nuts", "", "", ""
"029000072091", "375", "Nuts", "", "", ""
"064144047178", "100", "Pasta", "", "", ""
"064144863594", "175", "Pasta", "", "", ""
"064144043101", "250", "Pasta", "", "", ""
"051000025234", "145", "Pasta", "", "", ""
"051000025272", "100", "Pasta", "", "", ""
"051000224323", "100", "Pasta", "", "", ""
"064144043026", "100", "Pasta", "", "", ""
"037600296304", "225", "Pasta", "", "", ""
"037600378574", "200", "Pasta", "", "", ""
"037600070607", "225", "Pasta", "", "", ""
"037600143943", "225", "Pasta", "", "", ""
"037600085298", "225", "Pasta", "", "", ""
"037600492317", "225", "Pasta", "", "", ""
"051000224361", "100", "Pasta", "", "", ""
"064144043156", "100", "Pasta", "", "", ""
"064144043224", "100", "Pasta", "", "", ""
"037600369183", "225", "Pasta", "", "", ""
"037600495479", "225", "Pasta", "", "", ""
"037600349864", "225", "Pasta", "", "", ""
"037600296304", "225", "Pasta", "", "", ""
"037600387828", "200", "Pasta", "", "", ""
"037600495479", "225", "Pasta", "", "", ""
"055049002331", "2for100", "Pasta", "", "", ""
"021000658978", "130", "Pasta", "", "", ""
"021000653713", "130", "Pasta", "", "", ""
"021000725403", "385", "Pasta", "", "", ""
"021600103762", "180", "Pasta", "", "", ""
"021000658862", "250", "Pasta", "", "", ""
"021000057849", "450", "Pasta", "", "", ""
"055049003581", "180", "Pasta", "", "", ""
"021000658893", "250", "Pasta", "", "", ""
"021000658930", "250", "Pasta", "", "", ""
"021000051533", "450", "Pasta", "", "", ""
"021000032563", "375", "Pasta", "", "", ""
"021000012534", "375", "Pasta", "", "", ""
"021000023394", "375", "Pasta", "", "", ""
"021000044962", "395", "Pasta", "", "", ""
"021000044429", "300", "Pasta", "", "", ""
"021000671489", "300", "Pasta", "", "", ""
"021000023226", "100", "Pasta", "", "", ""
"023400354696", "275", "Fresher", "", "", ""
"023400021079", "275", "Fresher", "", "", ""
"023400010707", "100", "Fresher", "", "", ""
"023400016204", "100", "Fresher", "", "", ""
"075919001806", "360", "Fresher", "", "", ""
"075919011003", "250", "Fresher", "", "", ""
"062338858258", "100", "Fresher", "", "", ""
"033200000204", "100", "Fresher", "", "", ""
"062338952048", "300", "Fresher", "", "", ""
"062338952062", "300", "Fresher", "", "", ""
"037000166306", "500", "Fresher", "", "", ""
"037000071006", "300", "Fresher", "", "", ""
"037000470922", "500", "Fresher", "", "", ""
"037000319917", "300", "Fresher", "", "", ""
"019200741866", "450", "Fresher", "", "", ""
"019200028455", "450", "Fresher", "", "", ""
"037000940005", "500", "Fresher", "", "", ""
"037000904946", "300", "Fresher", "", "", ""
"046500733376", "100", "Fresher", "", "", ""
"046500763496", "100", "Fresher", "", "", ""
"046500766510", "100", "Fresher", "", "", ""
"046500737961", "100", "Fresher", "", "", ""
"046500733437", "100", "Fresher", "", "", ""
"062338770024", "100", "Fresher", "", "", ""
"062338758190", "100", "Fresher", "", "", ""
"046500733406", "100", "Fresher", "", "", ""
"046500733413", "100", "Fresher", "", "", ""
"046500733338", "100", "Fresher", "", "", ""
"062338852577", "100", "Fresher", "", "", ""
"062338747347", "100", "Fresher", "", "", ""
"851266000941", "500", "Fresher", "", "", ""
"851266000262", "500", "Fresher", "", "", ""
"851266000958", "500", "Fresher", "", "", ""
"851266000279", "500", "Fresher", "", "", ""
"851266000132", "500", "Fresher", "", "", ""
